20;Unknown Mortal Orchestra
20;Vampire Weekend
20;Violent Femmes
20;WHY_
20;Washed Out
20;Ween
20;Weezer
20;Wilco
20;Wild Nothing
20;Wintersleep
20;Xiu Xiu
20;Yeah Yeah Yeahs
20;Yo La Tengo
20;Yuck
20;Yves Tumor
20;alt-J
20;dEUS
20;glass beach
20;of Montreal
20;神聖かまってちゃん
21;Ahmad Jamal
21;Ahmad Jamal Trio
21;Art Blakey & The Jazz Messengers
21;Art Blakey & The Jazz Messengers with Thelonious Monk
21;Bill Evans
21;Bill Evans Trio
21;Billie Holiday
21;Cannonball Adderley
21;Charles Lloyd
21;Charles Mingus
21;Chick Corea
21;Clifford Brown & Max Roach
21;Dave Brubeck
21;Dexter Gordon
21;Donald Byrd
21;Freddie Hubbard
21;Hank Mobley
21;Herbie Hancock
21;Jimmy Smith
21;Joe Henderson
21;John Coltrane
21;Keith Jarrett
21;Keith Jarrett Trio
21;Kenny Burrell
21;Kenny Dorham
21;Lee Morgan
21;Max Roach & Clifford Brown
21;McCoy Tyner
21;Miles Davis
21;Miles Davis Quintet
21;Oliver Nelson
21;Ornette Coleman
21;Oscar Peterson
21;Oscar Peterson Trio
21;Pharoah Sanders
21;Sonny Clark
21;Sonny Clark Trio
21;Sonny Rollins
21;Sun Ra
21;The Clifford Brown–Max Roach Quintet
21;The Dave Brubeck Quartet
21;The Horace Silver Quintet
21;The Horace Silver Quintet & The Horace Silver Trio
21;The Oscar Peterson Trio with Milt Jackson
21;Thelonious Monk
21;Wayne Shorter
21;Yusef Lateef
22;Avishai Cohen
22;Avishai Cohen Trio
22;Avishai Cohen with Nitai Hershkovits
22;Florian Pellissier Quintet
22;Francesco Bearzatti
22;Francesco Bearzatti Tinissima 4et
22;George Duke
22;Ibrahim Maalouf
22;Jaco Pastorius
22;Joshua Redman
22;Joshua Redman, Brad Mehldau, Christian McBride, Brian Blade
22;Mahavishnu Orchestra
22;Metropole Orkest and Snarky Puppy
22;Nik Bärtsch's Ronin
22;Pat Metheny
22;Pat Metheny Group
22;Rahsaan Roland Kirk
22;Robert Glasper
22;Robert Glasper Experiment
22;Roy Hargrove
22;Snarky Puppy
22;The Bad Plus
22;The Comet Is Coming
22;Tord Gustavsen Quartet
22;Tord Gustavsen Trio
22;Weather Report
22;Youn Sun Nah
23;Abdullah Ibrahim
23;Alex Guilbert Trio
23;Baptiste Trotignon
23;Baptiste Trotignon, Minino Garay
23;Brad Mehldau
